"","YEAR","NUMB_VEHC","CITY"
"36268",2021,2,"BOSTON"
"36269",2021,1,"BOSTON"
"36270",2021,1,"BOSTON"
"36271",2021,1,"BOSTON"
"36272",2021,2,"BOSTON"
"36273",2021,3,"BOSTON"
"36274",2021,2,"BOSTON"
"36275",2021,1,"BOSTON"
"36276",2021,2,"BOSTON"
"36277",2021,3,"BOSTON"
"36278",2021,3,"BOSTON"
"36279",2021,2,"BOSTON"
"36280",2021,2,"BOSTON"
"36281",2021,2,"BOSTON"
"36282",2021,2,"BOSTON"
"36283",2021,1,"BOSTON"
"36284",2021,2,"BOSTON"
"36285",2021,1,"BOSTON"
"36286",2021,2,"BOSTON"
"36287",2021,2,"BOSTON"
"36288",2021,2,"BOSTON"
"36289",2021,2,"BOSTON"
"36290",2021,2,"BOSTON"
"36291",2021,2,"BOSTON"
"36292",2021,2,"BOSTON"
"36293",2021,2,"BOSTON"
"36294",2021,3,"BOSTON"
"36295",2021,3,"BOSTON"
"36296",2021,2,"BOSTON"
"36297",2021,2,"BOSTON"
"36298",2021,2,"BOSTON"
"36299",2021,2,"BOSTON"
"36300",2021,2,"BOSTON"
"36301",2021,2,"BOSTON"
"36302",2021,2,"BOSTON"
"36303",2021,1,"BOSTON"
"36304",2021,2,"BOSTON"
"36305",2021,2,"BOSTON"
"36306",2021,2,"BOSTON"
"36307",2021,2,"BOSTON"
"36308",2021,2,"BOSTON"
"36309",2021,2,"BOSTON"
"36310",2021,2,"BOSTON"
"36311",2021,2,"BOSTON"
"36312",2021,2,"BOSTON"
"36313",2021,2,"BOSTON"
"36314",2021,2,"BOSTON"
"36315",2021,2,"BOSTON"
"36316",2021,1,"BOSTON"
"36317",2021,2,"BOSTON"
"36318",2021,2,"BOSTON"
"36319",2021,2,"BOSTON"
"36320",2021,2,"BOSTON"
"36321",2021,2,"BOSTON"
"36322",2021,2,"BOSTON"
"36323",2021,2,"BOSTON"
"36324",2021,2,"BOSTON"
"36325",2021,2,"BOSTON"
"36326",2021,1,"BOSTON"
"36327",2021,1,"BOSTON"
"36328",2021,3,"BOSTON"
"36329",2021,1,"BOSTON"
"36330",2021,2,"BOSTON"
"36331",2021,1,"BOSTON"
"36332",2021,1,"BOSTON"
"36333",2021,2,"BOSTON"
"36334",2021,1,"BOSTON"
"36335",2021,2,"BOSTON"
"36336",2021,2,"BOSTON"
"36337",2021,2,"BOSTON"
"36338",2021,2,"BOSTON"
"36339",2021,2,"BOSTON"
"36340",2021,2,"BOSTON"
"36341",2021,2,"BOSTON"
"36342",2021,2,"BOSTON"
"36343",2021,2,"BOSTON"
"36344",2021,1,"BOSTON"
"36345",2021,2,"BOSTON"
"36346",2021,1,"BOSTON"
"36347",2021,2,"BOSTON"
"36348",2021,2,"BOSTON"
"36349",2021,1,"BOSTON"
"36350",2021,3,"BOSTON"
"36351",2021,1,"BOSTON"
"36352",2021,1,"BOSTON"
"36353",2021,2,"BOSTON"
"36354",2021,2,"BOSTON"
"36355",2021,2,"BOSTON"
"36356",2021,3,"BOSTON"
"36357",2021,2,"BOSTON"
"36358",2021,3,"BOSTON"
"36359",2021,1,"BOSTON"
"36360",2021,2,"BOSTON"
"36361",2021,2,"BOSTON"
"36362",2021,1,"BOSTON"
"36363",2021,2,"BOSTON"
"36364",2021,2,"BOSTON"
"36365",2021,2,"BOSTON"
"36366",2021,2,"BOSTON"
"36367",2021,1,"BOSTON"
"36368",2021,2,"BOSTON"
"36369",2021,2,"BOSTON"
"36370",2021,2,"BOSTON"
"36371",2021,2,"BOSTON"
"36372",2021,2,"BOSTON"
"36373",2021,2,"BOSTON"
"36374",2021,2,"BOSTON"
"36375",2021,2,"BOSTON"
"36376",2021,2,"BOSTON"
"36377",2021,1,"BOSTON"
"36378",2021,2,"BOSTON"
"36379",2021,4,"BOSTON"
"36380",2021,1,"BOSTON"
"36381",2021,2,"BOSTON"
"36382",2021,1,"BOSTON"
"36383",2021,2,"BOSTON"
"36384",2021,1,"BOSTON"
"36385",2021,2,"BOSTON"
"36386",2021,1,"BOSTON"
"36387",2021,1,"BOSTON"
"36388",2021,2,"BOSTON"
"36389",2021,2,"BOSTON"
"36390",2021,2,"BOSTON"
"36391",2021,2,"BOSTON"
"36392",2021,2,"BOSTON"
"36393",2021,1,"BOSTON"
"36394",2021,1,"BOSTON"
"36395",2021,1,"BOSTON"
"36396",2021,2,"BOSTON"
"36397",2021,2,"BOSTON"
"36398",2021,2,"BOSTON"
"36399",2021,1,"BOSTON"
"36400",2021,1,"BOSTON"
"36401",2021,1,"BOSTON"
"36402",2021,1,"BOSTON"
"36403",2021,3,"BOSTON"
"36404",2021,2,"BOSTON"
"36405",2021,2,"BOSTON"
"36406",2021,2,"BOSTON"
"36407",2021,2,"BOSTON"
"36408",2021,2,"BOSTON"
"36409",2021,1,"BOSTON"
"36410",2021,1,"BOSTON"
"36411",2021,3,"BOSTON"
"36412",2021,1,"BOSTON"
"36413",2021,2,"BOSTON"
"36414",2021,2,"BOSTON"
"36415",2021,2,"BOSTON"
"36416",2021,3,"BOSTON"
"36417",2021,1,"BOSTON"
"36418",2021,3,"BOSTON"
"36419",2021,3,"BOSTON"
"36420",2021,3,"BOSTON"
"36421",2021,2,"BOSTON"
"36422",2021,2,"BOSTON"
"36423",2021,1,"BOSTON"
"36424",2021,1,"BOSTON"
"36425",2021,2,"BOSTON"
"36426",2021,2,"BOSTON"
"36427",2021,2,"BOSTON"
"36428",2021,2,"BOSTON"
"36429",2021,2,"BOSTON"
"36430",2021,1,"BOSTON"
"36431",2021,1,"BOSTON"
"36432",2021,2,"BOSTON"
"36433",2021,2,"BOSTON"
"36434",2021,2,"BOSTON"
"36435",2021,3,"BOSTON"
"36436",2021,2,"BOSTON"
"36437",2021,2,"BOSTON"
"36438",2021,2,"BOSTON"
"36439",2021,2,"BOSTON"
"36440",2021,2,"BOSTON"
"36441",2021,2,"BOSTON"
"36442",2021,2,"BOSTON"
"36443",2021,1,"BOSTON"
"36444",2021,2,"BOSTON"
"36445",2021,2,"BOSTON"
"36446",2021,1,"BOSTON"
"36447",2021,2,"BOSTON"
"36448",2021,2,"BOSTON"
"36449",2021,1,"BOSTON"
"36450",2021,2,"BOSTON"
"36451",2021,2,"BOSTON"
"36452",2021,2,"BOSTON"
"36453",2021,1,"BOSTON"
"36454",2021,2,"BOSTON"
"36455",2021,2,"BOSTON"
"36456",2021,2,"BOSTON"
"36457",2021,1,"BOSTON"
"36458",2021,2,"BOSTON"
"36459",2021,2,"BOSTON"
"36460",2021,2,"BOSTON"
"36461",2021,3,"BOSTON"
"36462",2021,2,"BOSTON"
"36463",2021,3,"BOSTON"
"36464",2021,3,"BOSTON"
"36465",2021,2,"BOSTON"
"36466",2021,2,"BOSTON"
"36467",2021,2,"BOSTON"
"36468",2021,2,"BOSTON"
"36469",2021,2,"BOSTON"
"36470",2021,7,"BOSTON"
"36471",2021,2,"BOSTON"
"36472",2021,1,"BOSTON"
"36473",2021,1,"BOSTON"
"36474",2021,2,"BOSTON"
"36475",2021,2,"BOSTON"
"36476",2021,2,"BOSTON"
"36477",2021,1,"BOSTON"
"36478",2021,1,"BOSTON"
"36479",2021,1,"BOSTON"
"36480",2021,2,"BOSTON"
"36481",2021,1,"BOSTON"
"36482",2021,2,"BOSTON"
"36483",2021,2,"BOSTON"
"36484",2021,2,"BOSTON"
"36485",2021,2,"BOSTON"
"36486",2021,2,"BOSTON"
"36487",2021,2,"BOSTON"
"36488",2021,3,"BOSTON"
"36489",2021,2,"BOSTON"
"36490",2021,3,"BOSTON"
"36491",2021,2,"BOSTON"
"36492",2021,4,"BOSTON"
"36493",2021,1,"BOSTON"
"36494",2021,2,"BOSTON"
"36495",2021,2,"BOSTON"
"36496",2021,2,"BOSTON"
"36497",2021,1,"BOSTON"
"36498",2021,2,"BOSTON"
"36499",2021,1,"BOSTON"
"36500",2021,2,"BOSTON"
"36501",2021,2,"BOSTON"
"36502",2021,2,"BOSTON"
"36503",2021,2,"BOSTON"
"36504",2021,1,"BOSTON"
"36505",2021,2,"BOSTON"
"36506",2021,2,"BOSTON"
"36507",2021,1,"BOSTON"
"36508",2021,2,"BOSTON"
"36509",2021,2,"BOSTON"
"36510",2021,2,"BOSTON"
"36511",2021,2,"BOSTON"
"36512",2021,2,"BOSTON"
"36513",2021,2,"BOSTON"
"36514",2021,2,"BOSTON"
"36515",2021,3,"BOSTON"
"36516",2021,1,"BOSTON"
"36517",2021,2,"BOSTON"
"36518",2021,2,"BOSTON"
"36519",2021,2,"BOSTON"
"36520",2021,2,"BOSTON"
"36521",2021,2,"BOSTON"
"36522",2021,2,"BOSTON"
"36523",2021,2,"BOSTON"
"36524",2021,1,"BOSTON"
"36525",2021,3,"BOSTON"
"36526",2021,1,"BOSTON"
"36527",2021,2,"BOSTON"
"36528",2021,2,"BOSTON"
"36529",2021,1,"BOSTON"
"36530",2021,2,"BOSTON"
"36531",2021,2,"BOSTON"
"36532",2021,3,"BOSTON"
"36533",2021,3,"BOSTON"
"36534",2021,2,"BOSTON"
"36535",2021,3,"BOSTON"
"36536",2021,2,"BOSTON"
"36537",2021,2,"BOSTON"
"36538",2021,3,"BOSTON"
"36539",2021,1,"BOSTON"
"36540",2021,2,"BOSTON"
"36541",2021,1,"BOSTON"
"36542",2021,3,"BOSTON"
"36543",2021,2,"BOSTON"
"36544",2021,2,"BOSTON"
"36545",2021,2,"BOSTON"
"36546",2021,2,"BOSTON"
"36547",2021,1,"BOSTON"
"36548",2021,2,"BOSTON"
"36549",2021,1,"BOSTON"
"36550",2021,2,"BOSTON"
"36551",2021,2,"BOSTON"
"36552",2021,1,"BOSTON"
"36553",2021,2,"BOSTON"
"36554",2021,1,"BOSTON"
"36555",2021,2,"BOSTON"
"36556",2021,2,"BOSTON"
"36557",2021,2,"BOSTON"
"36558",2021,2,"BOSTON"
"36559",2021,2,"BOSTON"
"36560",2021,2,"BOSTON"
"36561",2021,1,"BOSTON"
"36562",2021,2,"BOSTON"
"36563",2021,2,"BOSTON"
"36564",2021,2,"BOSTON"
"36565",2021,2,"BOSTON"
"36566",2021,3,"BOSTON"
"36567",2021,2,"BOSTON"
"36568",2021,2,"BOSTON"
"36569",2021,2,"BOSTON"
"36570",2021,2,"BOSTON"
"36571",2021,2,"BOSTON"
"36572",2021,1,"BOSTON"
"36573",2021,2,"BOSTON"
"36574",2021,2,"BOSTON"
"36575",2021,2,"BOSTON"
"36576",2021,2,"BOSTON"
"36577",2021,2,"BOSTON"
"36578",2021,2,"BOSTON"
"36579",2021,5,"BOSTON"
"36580",2021,2,"BOSTON"
"36581",2021,2,"BOSTON"
"36582",2021,1,"BOSTON"
"36583",2021,2,"BOSTON"
"36584",2021,2,"BOSTON"
"36585",2021,2,"BOSTON"
"36586",2021,2,"BOSTON"
"36587",2021,2,"BOSTON"
"36588",2021,2,"BOSTON"
"36589",2021,1,"BOSTON"
"36590",2021,2,"BOSTON"
"36591",2021,3,"BOSTON"
"36592",2021,3,"BOSTON"
"36593",2021,2,"BOSTON"
"36594",2021,2,"BOSTON"
"36595",2021,1,"BOSTON"
"36596",2021,2,"BOSTON"
"36597",2021,3,"BOSTON"
"36598",2021,2,"BOSTON"
"36599",2021,2,"BOSTON"
"36600",2021,4,"BOSTON"
"36601",2021,2,"BOSTON"
"36602",2021,2,"BOSTON"
"36603",2021,2,"BOSTON"
"36604",2021,2,"BOSTON"
"36605",2021,1,"BOSTON"
"36606",2021,2,"BOSTON"
"36607",2021,3,"BOSTON"
"36608",2021,2,"BOSTON"
"36609",2021,1,"BOSTON"
"36610",2021,2,"BOSTON"
"36611",2021,2,"BOSTON"
"36612",2021,2,"BOSTON"
"36613",2021,2,"BOSTON"
"36614",2021,2,"BOSTON"
"36615",2021,2,"BOSTON"
"36616",2021,1,"BOSTON"
"36617",2021,2,"BOSTON"
"36618",2021,2,"BOSTON"
"36619",2021,3,"BOSTON"
"36620",2021,2,"BOSTON"
"36621",2021,2,"BOSTON"
"36622",2021,2,"BOSTON"
"36623",2021,1,"BOSTON"
"36624",2021,1,"BOSTON"
"36625",2021,1,"BOSTON"
"36626",2021,2,"BOSTON"
"36627",2021,2,"BOSTON"
"36628",2021,2,"BOSTON"
"36629",2021,3,"BOSTON"
"36630",2021,1,"BOSTON"
"36631",2021,2,"BOSTON"
"36632",2021,3,"BOSTON"
"36633",2021,2,"BOSTON"
"36634",2021,1,"BOSTON"
"36635",2021,2,"BOSTON"
"36636",2021,1,"BOSTON"
"36637",2021,3,"BOSTON"
"36638",2021,5,"BOSTON"
"36639",2021,2,"BOSTON"
"36640",2021,2,"BOSTON"
"36641",2021,1,"BOSTON"
"36642",2021,1,"BOSTON"
"36643",2021,2,"BOSTON"
"36644",2021,1,"BOSTON"
"36645",2021,1,"BOSTON"
"36646",2021,5,"BOSTON"
"36647",2021,2,"BOSTON"
"36648",2022,2,"BOSTON"
"36649",2022,2,"BOSTON"
"36650",2022,2,"BOSTON"
"36651",2022,1,"BOSTON"
"36652",2022,1,"BOSTON"
"36653",2022,4,"BOSTON"
"36654",2022,2,"BOSTON"
"36655",2022,2,"BOSTON"
"36656",2022,1,"BOSTON"
"36657",2022,1,"BOSTON"
"36658",2022,2,"BOSTON"
"36659",2022,2,"BOSTON"
"36660",2022,2,"BOSTON"
"36661",2022,2,"BOSTON"
"36662",2022,2,"BOSTON"
"36663",2022,1,"BOSTON"
"36664",2022,2,"BOSTON"
"36665",2022,2,"BOSTON"
"36666",2022,2,"BOSTON"
"36667",2022,1,"BOSTON"
"36668",2022,2,"BOSTON"
"36669",2022,1,"BOSTON"
"36670",2022,2,"BOSTON"
"36671",2022,2,"BOSTON"
"36672",2022,2,"BOSTON"
"36673",2022,2,"BOSTON"
"36674",2022,4,"BOSTON"
"36675",2022,2,"BOSTON"
"36676",2022,2,"BOSTON"
"36677",2022,1,"BOSTON"
"36678",2022,1,"BOSTON"
"36679",2022,2,"BOSTON"
"36680",2022,1,"BOSTON"
"36681",2022,2,"BOSTON"
"36682",2022,1,"BOSTON"
"36683",2022,2,"BOSTON"
"36684",2022,1,"BOSTON"
"36685",2022,1,"BOSTON"
"36686",2022,2,"BOSTON"
"36687",2022,1,"BOSTON"
"36688",2022,1,"BOSTON"
"36689",2022,2,"BOSTON"
"36690",2022,2,"BOSTON"
"36691",2022,2,"BOSTON"
"36692",2022,2,"BOSTON"
"36693",2022,1,"BOSTON"
"36694",2022,1,"BOSTON"
"36695",2022,3,"BOSTON"
"36696",2022,2,"BOSTON"
"36697",2022,1,"BOSTON"
"36698",2022,1,"BOSTON"
"36699",2022,1,"BOSTON"
"36700",2022,2,"BOSTON"
"36701",2022,2,"BOSTON"
"36702",2022,1,"BOSTON"
"36703",2022,2,"BOSTON"
"36704",2022,2,"BOSTON"
"36705",2022,3,"BOSTON"
"36706",2022,1,"BOSTON"
"36707",2022,2,"BOSTON"
"36708",2022,2,"BOSTON"
"36709",2022,2,"BOSTON"
"36710",2022,1,"BOSTON"
"36711",2022,2,"BOSTON"
"36712",2022,2,"BOSTON"
"36713",2022,1,"BOSTON"
"36714",2022,2,"BOSTON"
"36715",2022,1,"BOSTON"
"36716",2022,3,"BOSTON"
"36717",2022,1,"BOSTON"
"36718",2022,2,"BOSTON"
"36719",2022,7,"BOSTON"
"36720",2022,3,"BOSTON"
"36721",2022,3,"BOSTON"
"36722",2022,2,"BOSTON"
"36723",2022,1,"BOSTON"
"36724",2022,1,"BOSTON"
"36725",2022,2,"BOSTON"
"36726",2022,1,"BOSTON"
"36727",2022,1,"BOSTON"
"36728",2022,2,"BOSTON"
"36729",2022,2,"BOSTON"
"36730",2022,1,"BOSTON"
"36731",2022,2,"BOSTON"
"36732",2022,3,"BOSTON"
"36733",2022,1,"BOSTON"
"36734",2022,2,"BOSTON"
"36735",2022,2,"BOSTON"
"36736",2022,2,"BOSTON"
"36737",2022,1,"BOSTON"
"36738",2022,2,"BOSTON"
"36739",2022,2,"BOSTON"
"36740",2022,1,"BOSTON"
"36741",2022,1,"BOSTON"
"36742",2022,2,"BOSTON"
"36743",2022,4,"BOSTON"
"36744",2022,2,"BOSTON"
"36745",2022,1,"BOSTON"
"36746",2022,3,"BOSTON"
"36747",2022,2,"BOSTON"
"36748",2022,1,"BOSTON"
"36749",2022,1,"BOSTON"
"36750",2022,3,"BOSTON"
"36751",2022,1,"BOSTON"
"36752",2022,1,"BOSTON"
"36753",2022,2,"BOSTON"
"36754",2022,2,"BOSTON"
"36755",2022,1,"BOSTON"
"36756",2022,1,"BOSTON"
"36757",2022,2,"BOSTON"
"36758",2022,2,"BOSTON"
"36759",2022,3,"BOSTON"
"36760",2022,3,"BOSTON"
"36761",2022,2,"BOSTON"
"36762",2022,1,"BOSTON"
"36763",2022,2,"BOSTON"
"36764",2022,2,"BOSTON"
"36765",2022,2,"BOSTON"
"36766",2022,2,"BOSTON"
"36767",2022,3,"BOSTON"
"36768",2022,2,"BOSTON"
"36769",2022,2,"BOSTON"
"36770",2022,2,"BOSTON"
"36771",2022,2,"BOSTON"
"36772",2022,2,"BOSTON"
"36773",2022,3,"BOSTON"
"36774",2022,2,"BOSTON"
"36775",2022,3,"BOSTON"
"36776",2022,2,"BOSTON"
"36777",2022,2,"BOSTON"
"36778",2022,3,"BOSTON"
"36779",2022,2,"BOSTON"
"36780",2022,2,"BOSTON"
"36781",2022,2,"BOSTON"
"36782",2022,2,"BOSTON"
"36783",2022,2,"BOSTON"
"36784",2022,2,"BOSTON"
"36785",2022,1,"BOSTON"
"36786",2022,1,"BOSTON"
"36787",2022,2,"BOSTON"
"36788",2022,1,"BOSTON"
"36789",2022,3,"BOSTON"
"36790",2022,2,"BOSTON"
"36791",2022,3,"BOSTON"
"36792",2022,2,"BOSTON"
"36793",2022,2,"BOSTON"
"36794",2022,2,"BOSTON"
"36795",2022,5,"BOSTON"
"36796",2022,1,"BOSTON"
"36797",2022,2,"BOSTON"
"36798",2022,2,"BOSTON"
"36799",2022,2,"BOSTON"
"36800",2022,3,"BOSTON"
"36801",2022,3,"BOSTON"
"36802",2022,2,"BOSTON"
"36803",2022,2,"BOSTON"
"36804",2022,1,"BOSTON"
"36805",2022,2,"BOSTON"
"36806",2022,2,"BOSTON"
"36807",2022,2,"BOSTON"
"36808",2022,1,"BOSTON"
"36809",2022,2,"BOSTON"
"36810",2022,1,"BOSTON"
"36811",2022,2,"BOSTON"
"36812",2022,1,"BOSTON"
"36813",2022,2,"BOSTON"
"36814",2022,2,"BOSTON"
"36815",2022,2,"BOSTON"
"36816",2022,1,"BOSTON"
"36817",2022,2,"BOSTON"
"36818",2022,2,"BOSTON"
"36819",2022,1,"BOSTON"
"36820",2022,1,"BOSTON"
"36821",2022,2,"BOSTON"
"36822",2022,1,"BOSTON"
"36823",2022,2,"BOSTON"
"36824",2022,1,"BOSTON"
"36825",2022,2,"BOSTON"
"36826",2022,2,"BOSTON"
"36827",2022,1,"BOSTON"
"36828",2022,1,"BOSTON"
"36829",2022,2,"BOSTON"
"36830",2022,1,"BOSTON"
"36831",2022,4,"BOSTON"
"36832",2022,2,"BOSTON"
"36833",2022,2,"BOSTON"
"36834",2022,2,"BOSTON"
"36835",2022,2,"BOSTON"
"36836",2022,2,"BOSTON"
"36837",2022,2,"BOSTON"
"36838",2022,1,"BOSTON"
"36839",2022,2,"BOSTON"
"36840",2022,1,"BOSTON"
"36841",2022,4,"BOSTON"
"36842",2022,1,"BOSTON"
"36843",2022,1,"BOSTON"
"36844",2022,2,"BOSTON"
"36845",2022,1,"BOSTON"
"36846",2022,5,"BOSTON"
"36847",2022,1,"BOSTON"
"36848",2022,2,"BOSTON"
"36849",2022,2,"BOSTON"
"36850",2022,3,"BOSTON"
"36851",2022,1,"BOSTON"
"36852",2022,1,"BOSTON"
"36853",2022,2,"BOSTON"
"36854",2022,3,"BOSTON"
"36855",2022,3,"BOSTON"
"36856",2022,1,"BOSTON"
"36857",2022,3,"BOSTON"
"36858",2022,6,"BOSTON"
"36859",2022,2,"BOSTON"
"36860",2022,4,"BOSTON"
"36861",2022,1,"BOSTON"
"36862",2022,2,"BOSTON"
"36863",2022,5,"BOSTON"
"36864",2022,2,"BOSTON"
"36865",2022,2,"BOSTON"
"36866",2022,2,"BOSTON"
"36867",2022,2,"BOSTON"
"36868",2022,2,"BOSTON"
"36869",2022,2,"BOSTON"
"36870",2022,2,"BOSTON"
"36871",2022,2,"BOSTON"
"36872",2022,1,"BOSTON"
"36873",2022,3,"BOSTON"
"36874",2022,2,"BOSTON"
"36875",2022,2,"BOSTON"
"36876",2022,2,"BOSTON"
"36877",2022,1,"BOSTON"
"36878",2022,1,"BOSTON"
"36879",2022,2,"BOSTON"
"36880",2022,1,"BOSTON"
"36881",2022,1,"BOSTON"
"36882",2022,1,"BOSTON"
"36883",2022,1,"BOSTON"
"36884",2022,1,"BOSTON"
"36885",2022,3,"BOSTON"
"36886",2022,2,"BOSTON"
"36887",2022,4,"BOSTON"
"36888",2022,2,"BOSTON"
"36889",2022,1,"BOSTON"
"36890",2022,2,"BOSTON"
"36891",2022,2,"BOSTON"
"36892",2022,2,"BOSTON"
"36893",2022,2,"BOSTON"
"36894",2022,2,"BOSTON"
"36895",2022,2,"BOSTON"
"36896",2022,2,"BOSTON"
"36897",2022,1,"BOSTON"
"36898",2022,1,"BOSTON"
"36899",2022,1,"BOSTON"
"36900",2022,2,"BOSTON"
"36901",2022,2,"BOSTON"
"36902",2022,2,"BOSTON"
"36903",2022,2,"BOSTON"
"36904",2022,2,"BOSTON"
"36905",2022,2,"BOSTON"
"36906",2022,3,"BOSTON"
"36907",2022,2,"BOSTON"
"36908",2022,2,"BOSTON"
"36909",2022,3,"BOSTON"
"36910",2022,1,"BOSTON"
"36911",2022,2,"BOSTON"
"36912",2022,2,"BOSTON"
"36913",2022,3,"BOSTON"
"36914",2022,1,"BOSTON"
"36915",2022,1,"BOSTON"
"36916",2022,2,"BOSTON"
"36917",2022,3,"BOSTON"
"36918",2022,1,"BOSTON"
"36919",2022,2,"BOSTON"
"36920",2022,2,"BOSTON"
"36921",2022,2,"BOSTON"
"36922",2022,2,"BOSTON"
"36923",2022,1,"BOSTON"
"36924",2022,2,"BOSTON"
"36925",2022,1,"BOSTON"
"36926",2022,2,"BOSTON"
"36927",2022,2,"BOSTON"
"36928",2022,3,"BOSTON"
"36929",2022,3,"BOSTON"
"36930",2022,2,"BOSTON"
"36931",2022,2,"BOSTON"
"36932",2022,1,"BOSTON"
"36933",2022,2,"BOSTON"
"36934",2022,1,"BOSTON"
"36935",2022,1,"BOSTON"
"36936",2022,2,"BOSTON"
"36937",2022,2,"BOSTON"
"36938",2022,2,"BOSTON"
"36939",2022,1,"BOSTON"
"36940",2022,2,"BOSTON"
"36941",2022,2,"BOSTON"
"36942",2022,1,"BOSTON"
"36943",2022,1,"BOSTON"
"36944",2022,1,"BOSTON"
"36945",2022,2,"BOSTON"
"36946",2022,2,"BOSTON"
"36947",2022,3,"BOSTON"
"36948",2022,2,"BOSTON"
"36949",2022,1,"BOSTON"
"36950",2022,2,"BOSTON"
"36951",2022,1,"BOSTON"
"36952",2022,3,"BOSTON"
"36953",2022,1,"BOSTON"
"36954",2022,2,"BOSTON"
"36955",2022,2,"BOSTON"
"36956",2022,1,"BOSTON"
"36957",2022,2,"BOSTON"
"36958",2022,2,"BOSTON"
"36959",2022,1,"BOSTON"
"36960",2022,1,"BOSTON"
"36961",2022,1,"BOSTON"
"36962",2022,2,"BOSTON"
"36963",2022,1,"BOSTON"
"36964",2022,1,"BOSTON"
"36965",2022,4,"BOSTON"
"36966",2022,1,"BOSTON"
"36967",2022,2,"BOSTON"
"36968",2022,1,"BOSTON"
"36969",2022,2,"BOSTON"
"36970",2022,2,"BOSTON"
"36971",2022,2,"BOSTON"
"36972",2022,2,"BOSTON"
"36973",2022,2,"BOSTON"
"36974",2022,1,"BOSTON"
"36975",2022,2,"BOSTON"
"36976",2022,2,"BOSTON"
"36977",2022,1,"BOSTON"
"36978",2022,2,"BOSTON"
"36979",2022,2,"BOSTON"
"36980",2022,2,"BOSTON"
"36981",2022,2,"BOSTON"
"36982",2022,2,"BOSTON"
"36983",2022,2,"BOSTON"
"36984",2022,1,"BOSTON"
"36985",2022,4,"BOSTON"
"36986",2022,2,"BOSTON"
"36987",2022,2,"BOSTON"
"36988",2022,2,"BOSTON"
"36989",2022,2,"BOSTON"
"36990",2022,4,"BOSTON"
"36991",2022,4,"BOSTON"
"36992",2022,2,"BOSTON"
"36993",2022,3,"BOSTON"
"36994",2022,2,"BOSTON"
"36995",2022,2,"BOSTON"
"36996",2022,2,"BOSTON"
"36997",2022,2,"BOSTON"
"36998",2022,2,"BOSTON"
"36999",2022,1,"BOSTON"
"37000",2022,1,"BOSTON"
"37001",2022,2,"BOSTON"
"37002",2022,1,"BOSTON"
"37003",2022,2,"BOSTON"
"37004",2022,2,"BOSTON"
"37005",2022,4,"BOSTON"
"37006",2022,2,"BOSTON"
"37007",2022,3,"BOSTON"
"37008",2022,1,"BOSTON"
"37009",2022,2,"BOSTON"
"37010",2022,2,"BOSTON"
"37011",2022,1,"BOSTON"
"37012",2022,2,"BOSTON"
"37013",2022,2,"BOSTON"
"37014",2022,1,"BOSTON"
"37015",2022,3,"BOSTON"
"37016",2022,2,"BOSTON"
"37017",2022,2,"BOSTON"
"37018",2022,2,"BOSTON"
"37019",2022,1,"BOSTON"
"37020",2022,2,"BOSTON"
"37021",2022,5,"BOSTON"
"37022",2022,2,"BOSTON"
"37023",2022,2,"BOSTON"
"37024",2022,2,"BOSTON"
"37025",2022,2,"BOSTON"
"37026",2022,2,"BOSTON"
"37027",2022,2,"BOSTON"
"37028",2022,2,"BOSTON"
"37029",2022,1,"BOSTON"
"37030",2022,1,"BOSTON"
"37031",2022,2,"BOSTON"
"37032",2022,2,"BOSTON"
"37033",2022,2,"BOSTON"
"37034",2022,2,"BOSTON"
"37035",2022,2,"BOSTON"
"37036",2022,2,"BOSTON"
"37037",2022,2,"BOSTON"
"37038",2022,2,"BOSTON"
"37039",2022,2,"BOSTON"
"37040",2022,2,"BOSTON"
"37041",2022,3,"BOSTON"
"37042",2022,1,"BOSTON"
"37043",2022,3,"BOSTON"
"37044",2022,2,"BOSTON"
"37045",2022,2,"BOSTON"
"37046",2022,2,"BOSTON"
"37047",2022,2,"BOSTON"
"37048",2022,2,"BOSTON"
"37049",2022,1,"BOSTON"
"37050",2022,2,"BOSTON"
"37051",2022,4,"BOSTON"
"37052",2022,2,"BOSTON"
"37053",2022,2,"BOSTON"
"37054",2022,3,"BOSTON"
"37055",2022,2,"BOSTON"
"37056",2022,3,"BOSTON"
"37057",2022,1,"BOSTON"
"37058",2022,2,"BOSTON"
"37059",2022,2,"BOSTON"
"37060",2022,2,"BOSTON"
"37061",2022,1,"BOSTON"
"37062",2022,1,"BOSTON"
"37063",2022,2,"BOSTON"
"37064",2022,2,"BOSTON"
"37065",2022,2,"BOSTON"
"37066",2022,1,"BOSTON"
"37067",2022,2,"BOSTON"
"37068",2022,2,"BOSTON"
"37069",2022,2,"BOSTON"
"37070",2022,2,"BOSTON"
"37071",2022,2,"BOSTON"
"37072",2022,2,"BOSTON"
"37073",2022,2,"BOSTON"
"37074",2022,2,"BOSTON"
"37075",2022,2,"BOSTON"
"37076",2022,1,"BOSTON"
"37077",2022,1,"BOSTON"
"37078",2022,2,"BOSTON"
"37079",2022,2,"BOSTON"
"37080",2022,3,"BOSTON"
"37081",2022,2,"BOSTON"
"37082",2022,3,"BOSTON"
"37083",2022,2,"BOSTON"
"37084",2022,2,"BOSTON"
"37085",2022,3,"BOSTON"
"37086",2022,1,"BOSTON"
"37087",2022,1,"BOSTON"
"37088",2022,1,"BOSTON"
"37089",2022,2,"BOSTON"
